DateTime,air_pressure,humidity,rainfall,temperature,wind_direction,wind_speed,PM2.5,PM10,Month,day_of_week
2020-01-01,1012.625,72.5,0.0,27.25,55.0,5.0,12.0,27.0,1,2
2020-01-02,1013.33,76.0,0.4,27.1,70.0,4.5,12.0,26.0,1,3
2020-01-03,1012.4,81.5,0.2,27.05,80.0,6.5,12.0,24.0,1,4
2020-01-04,1010.64,79.5,0.0,26.85,60.0,4.0,12.0,25.0,1,5
2020-01-05,1010.79,79.0,0.0,26.55,90.0,5.0,14.0,28.0,1,6
2020-01-06,1011.055,80.0,0.0,27.0,60.0,3.0,21.0,39.0,1,0
2020-01-07,1010.67,79.0,0.0,27.05,60.0,4.5,19.0,31.0,1,1
2020-01-08,1009.37,78.5,0.0,27.85,70.0,3.0,12.0,21.0,1,2
2020-01-09,1009.35,77.5,0.0,27.15,20.0,2.5,12.0,24.0,1,3
2020-01-10,1009.075,83.0,0.0,27.1,50.0,3.0,15.0,27.0,1,4
2020-01-11,1009.21,81.0,0.0,27.0,5.0,1.5,16.0,27.0,1,5
2020-01-12,1008.66,81.5,0.0,27.75,0.0,0.0,19.0,30.0,1,6
2020-01-13,1008.145,78.0,0.0,27.15,5.0,3.0,16.0,26.0,1,0
2020-01-14,1009.62,80.5,0.0,27.15,50.0,4.5,12.0,23.0,1,1
2020-01-15,1010.045,77.0,0.0,27.05,0.0,0.0,18.0,34.0,1,2
2020-01-16,1010.515,79.5,0.0,26.2,35.0,3.5,29.0,42.0,1,3
2020-01-17,1011.135,82.0,0.0,27.35,55.0,3.5,32.0,43.0,1,4
2020-01-18,1010.405,82.0,0.0,27.35,70.0,4.0,23.0,35.0,1,5
2020-01-19,1010.25,82.5,0.0,27.450000000000003,95.0,5.5,21.0,32.0,1,6
2020-01-20,1011.16,79.5,0.0,27.45,110.0,4.0,16.0,29.0,1,0
2020-01-21,1012.56,79.0,0.0,27.5,20.0,2.5,14.0,26.0,1,1
2020-01-22,1011.825,79.5,4.4,27.45,90.0,4.0,13.0,23.0,1,2
2020-01-23,1011.055,81.0,0.0,27.6,35.0,1.5,11.0,21.0,1,3
2020-01-24,1010.89,72.5,0.0,27.3,35.0,2.0,15.0,26.0,1,4
2020-01-25,1009.98,78.5,0.0,26.950000000000003,25.0,3.5,17.0,26.0,1,5
2020-01-26,1009.51,80.5,0.0,26.9,0.0,0.0,16.0,26.0,1,6
2020-01-27,1008.925,80.5,0.0,26.75,25.0,1.5,17.0,26.0,1,0
2020-01-28,1008.85,78.5,0.0,27.45,45.0,1.5,17.0,25.0,1,1
2020-01-29,1010.755,79.5,0.0,27.3,45.0,3.0,14.0,22.0,1,2
2020-01-30,1009.97,76.5,0.0,27.55,25.0,2.0,14.0,21.0,1,3
2020-01-31,1010.42,78.0,18.8,27.45,80.0,4.5,16.0,28.0,1,4
2020-02-01,1010.07,78.0,18.8,27.45,70.0,4.0,18.0,32.0,2,5
2020-02-02,1011.72,76.0,18.8,27.2,65.0,4.0,18.0,35.0,2,6
2020-02-03,1012.14,75.5,18.8,26.6,20.0,3.0,18.0,35.0,2,0
2020-02-27,1009.76,79.0,0.0,27.35,0.0,0.0,14.0,26.0,2,3
2020-02-28,1008.82,80.5,0.0,26.9,60.0,4.0,13.0,25.0,2,4
2020-02-29,1008.68,79.0,0.0,27.2,40.0,3.5,14.0,29.0,2,5
2020-03-01,1009.435,82.0,0.0,26.8,35.0,4.0,16.0,28.0,3,6
2020-03-02,1009.3,78.0,0.0,27.35,0.0,0.0,14.0,23.0,3,0
2020-03-03,1009.45,76.0,0.0,27.85,0.0,0.0,14.0,24.0,3,1
2020-03-04,1009.46,79.0,0.0,27.9,20.0,1.5,13.0,23.0,3,2
2020-03-05,1009.745,79.5,0.0,27.8,30.0,3.0,13.0,23.0,3,3
2020-03-06,1010.79,81.5,0.0,27.95,70.0,4.5,13.0,22.0,3,4
2020-03-07,1011.275,79.5,0.0,28.1,0.0,0.0,17.0,27.0,3,5
2020-03-08,1009.665,79.5,0.0,27.950000000000003,0.0,0.0,20.0,31.0,3,6
2020-03-09,1007.65,75.5,0.0,29.1,0.0,0.0,32.0,44.0,3,0
2020-03-10,1007.3,77.5,0.0,29.0,0.0,0.0,33.0,49.0,3,1
2020-03-11,1008.975,76.0,0.0,29.05,0.0,0.0,29.0,44.0,3,2
2020-03-12,1010.165,76.5,0.0,28.65,0.0,0.0,22.0,31.0,3,3
2020-03-13,1010.63,80.0,0.0,28.3,20.0,1.5,13.0,19.0,3,4
2020-03-14,1008.905,78.0,0.0,28.7,50.0,4.0,10.0,17.0,3,5
2020-03-15,1009.235,75.5,0.0,29.15,15.0,1.5,11.0,19.0,3,6
2020-03-16,1009.82,71.5,0.0,28.85,90.0,4.0,11.0,23.0,3,0
2020-03-17,1011.21,72.5,0.0,28.4,60.0,4.0,15.0,29.0,3,1
2020-03-18,1010.31,78.0,0.0,27.95,0.0,0.0,16.0,29.0,3,2
2020-03-19,1009.61,69.5,0.0,28.0,20.0,2.0,16.0,27.0,3,3
2020-03-20,1010.23,73.0,0.0,27.8,0.0,0.0,12.0,21.0,3,4
2020-03-21,1010.455,73.0,0.0,27.9,0.0,0.0,13.0,20.0,3,5
2020-03-22,1010.035,75.0,0.0,28.15,0.0,0.0,17.0,26.0,3,6
2020-03-23,1009.19,78.0,0.0,28.55,20.0,2.0,15.0,24.0,3,0
2020-03-24,1007.54,78.0,0.0,28.75,30.0,4.0,14.0,22.0,3,1
2020-03-25,1007.15,74.5,0.0,28.8,35.0,3.0,12.0,19.0,3,2
2020-03-26,1007.87,76.0,0.0,28.85,55.0,4.0,11.0,18.0,3,3
2020-03-27,1009.1,76.5,0.0,28.95,0.0,0.0,13.0,22.0,3,4
2020-03-28,1008.36,78.0,0.0,28.35,0.0,0.0,15.0,23.0,3,5
2020-03-29,1007.525,76.0,0.0,28.700000000000003,10.0,1.5,17.0,27.0,3,6
2020-03-30,1008.57,65.5,0.0,30.35,0.0,0.0,14.0,22.0,3,0
2020-03-31,1008.48,79.5,0.0,28.9,15.0,1.5,15.0,23.0,3,1
2020-04-01,1007.705,78.0,0.0,29.5,0.0,0.0,14.0,22.0,4,2
2020-04-02,1008.09,72.5,0.0,29.45,0.0,0.0,14.0,21.0,4,3
2020-04-03,1008.735,76.5,0.0,29.200000000000003,50.0,3.5,10.0,18.0,4,4
2020-04-04,1008.765,72.5,0.6,29.1,75.0,4.5,11.0,20.0,4,5
2020-04-05,1009.715,82.0,1.8,27.8,0.0,0.0,13.0,22.0,4,6
2020-04-06,1009.17,80.0,0.0,29.3,0.0,0.0,13.0,21.0,4,0
2020-04-07,1008.765,78.5,0.0,29.1,10.0,1.5,12.0,21.0,4,1
2020-04-08,1008.82,73.0,0.0,29.6,0.0,0.0,17.0,25.0,4,2
2020-04-09,1009.055,73.5,0.0,29.4,55.0,3.5,14.0,22.0,4,3
2020-04-10,1010.21,69.0,0.0,29.0,80.0,4.0,12.0,19.0,4,4
2020-04-11,1010.43,69.5,0.0,30.1,90.0,3.0,11.0,16.0,4,5
2020-04-12,1008.625,74.0,0.0,29.65,15.0,1.5,13.0,19.0,4,6
2020-04-13,1008.635,74.5,0.0,29.5,40.0,3.5,12.0,19.0,4,0
2020-04-14,1008.415,71.0,0.0,29.95,0.0,0.0,12.0,18.0,4,1
2020-04-15,1009.04,73.5,0.0,29.75,35.0,5.0,11.0,17.0,4,2
2020-04-16,1008.515,76.5,0.8,29.4,45.0,3.0,11.0,19.0,4,3
2020-04-17,1009.205,73.5,0.4,29.700000000000003,0.0,0.0,20.0,31.0,4,4
2020-04-18,1009.525,75.0,0.0,29.55,35.0,4.5,14.0,19.0,4,5
2020-04-19,1008.695,75.0,0.0,29.6,25.0,2.0,14.0,22.0,4,6
2020-04-20,1008.385,74.0,0.0,29.9,40.0,3.5,13.0,21.0,4,0
2020-04-21,1007.72,77.5,1.2,30.05,30.0,3.0,12.0,18.0,4,1
2020-04-22,1007.55,79.5,0.0,29.3,45.0,1.5,11.0,17.0,4,2
2020-04-23,1008.235,80.0,0.0,28.95,0.0,0.0,10.0,15.0,4,3
2020-04-24,1008.42,78.5,0.0,29.4,0.0,0.0,17.0,27.0,4,4
2020-04-25,1007.885,76.0,0.6,29.5,65.0,3.5,11.0,19.0,4,5
2020-04-26,1009.16,86.0,22.0,27.85,0.0,0.0,9.0,14.0,4,6
2020-04-27,1009.33,82.5,0.0,27.6,60.0,5.0,6.0,10.0,4,0
2020-04-28,1010.02,84.0,0.0,27.15,100.0,3.5,6.0,9.0,4,1
2020-04-29,1008.735,79.0,0.0,28.5,35.0,2.0,10.0,15.0,4,2
2020-04-30,1008.825,84.0,0.8,27.85,5.0,1.5,7.0,11.0,4,3
2020-05-01,1008.2,83.0,0.0,28.35,60.0,3.5,10.0,13.0,5,4
2020-05-02,1007.25,80.5,0.0,28.75,0.0,0.0,14.0,19.0,5,5
2020-05-03,1007.365,83.0,0.0,28.65,15.0,1.5,16.0,23.0,5,6
2020-05-04,1008.255,76.0,0.0,29.35,0.0,0.0,14.0,22.0,5,0
2020-05-05,1007.425,79.5,0.0,29.05,0.0,0.0,23.0,35.0,5,1
2020-05-06,1007.215,76.5,0.0,29.85,20.0,1.5,18.0,27.0,5,2
2020-05-07,1006.39,81.0,0.0,28.5,25.0,3.0,21.0,31.0,5,3
2020-05-08,1006.51,89.5,22.0,26.700000000000003,0.0,0.0,20.0,27.0,5,4
2020-05-09,1006.765,79.5,0.0,29.950000000000003,25.0,3.0,21.0,28.0,5,5
2020-05-10,1006.98,86.5,0.2,28.5,0.0,0.0,17.0,25.0,5,6
2020-05-11,1007.155,90.0,1.6,27.15,0.0,0.0,16.0,25.0,5,0
2020-05-12,1007.495,93.5,9.0,26.75,0.0,0.0,15.0,22.0,5,1
2020-05-13,1006.625,84.0,0.0,28.65,0.0,0.0,17.0,26.0,5,2
2020-05-14,1006.625,85.5,4.0,28.1,0.0,0.0,18.0,26.0,5,3
2020-05-15,1005.005,80.5,0.6,29.45,0.0,0.0,18.0,28.0,5,4
2020-05-16,1005.31,93.5,46.0,26.9,0.0,0.0,16.0,23.0,5,5
2020-05-17,1006.09,89.5,3.2,26.95,0.0,0.0,17.0,26.0,5,6
2020-05-18,1004.79,75.5,0.0,29.9,0.0,0.0,15.0,26.0,5,0
2020-05-19,1005.29,80.0,0.0,28.15,0.0,0.0,14.0,22.0,5,1
2020-05-20,1006.445,83.0,0.0,28.3,0.0,0.0,17.0,28.0,5,2
2020-05-21,1007.415,73.5,0.0,30.1,125.0,1.5,19.0,36.0,5,3
2020-05-22,1006.905,92.0,74.8,26.8,0.0,0.0,20.0,36.0,5,4
2020-05-23,1007.74,76.5,0.0,29.9,0.0,0.0,19.0,29.0,5,5
2020-05-24,1008.365,89.5,3.4,27.65,15.0,1.5,21.0,27.0,5,6
2020-05-25,1009.29,86.0,3.4,28.55,0.0,0.0,16.0,23.0,5,0
2020-05-26,1010.19,87.5,0.6,27.55,0.0,0.0,21.0,32.0,5,1
2020-05-27,1009.465,94.5,28.4,26.15,0.0,0.0,18.0,28.0,5,2
2020-05-28,1008.805,82.5,0.0,29.4,0.0,0.0,19.0,31.0,5,3
2020-05-29,1008.935,90.5,9.8,27.15,0.0,0.0,21.0,35.0,5,4
2020-05-30,1009.565,85.5,1.0,28.65,0.0,0.0,17.0,26.0,5,5
2020-05-31,1010.06,94.0,4.0,26.15,0.0,0.0,20.0,29.0,5,6
2020-06-01,1009.745,83.0,0.0,28.4,0.0,0.0,19.0,27.0,6,0
2020-06-02,1009.13,87.5,0.0,27.9,0.0,0.0,16.0,25.0,6,1
2020-06-03,1008.27,92.5,5.4,26.25,0.0,0.0,19.0,28.0,6,2
2020-06-04,1008.185,92.0,3.8,26.55,0.0,0.0,23.0,36.0,6,3
2020-06-05,1008.58,84.0,0.0,27.75,140.0,3.0,14.0,20.0,6,4
2020-06-06,1008.615,79.5,0.0,28.85,110.0,1.5,13.0,22.0,6,5
2020-06-07,1007.67,90.0,4.8,26.700000000000003,0.0,0.0,18.0,27.0,6,6
2020-06-08,1007.315,83.0,0.0,28.1,0.0,0.0,14.0,24.0,6,0
2020-06-09,1006.69,80.0,0.0,29.35,0.0,0.0,19.0,30.0,6,1
2020-06-10,1007.28,87.5,0.0,27.7,0.0,0.0,25.0,35.0,6,2
2020-06-11,1006.77,88.0,0.0,28.4,0.0,0.0,23.0,33.0,6,3
2020-06-12,1006.55,86.5,6.2,26.9,0.0,0.0,18.0,27.0,6,4
2020-06-13,1005.64,85.0,3.8,28.6,0.0,0.0,20.0,32.0,6,5
2020-06-14,1007.075,92.5,30.4,26.75,0.0,0.0,19.0,30.0,6,6
2020-06-15,1007.81,88.5,0.0,27.2,0.0,0.0,20.0,30.0,6,0
2020-06-16,1008.38,92.0,6.0,26.45,0.0,0.0,21.0,34.0,6,1
2020-06-17,1007.945,85.5,13.4,28.05,0.0,0.0,18.0,27.0,6,2
2020-06-18,1008.815,86.0,0.0,27.65,0.0,0.0,12.0,19.0,6,3
2020-06-19,1008.465,93.5,9.2,26.05,0.0,0.0,17.0,28.0,6,4
2020-06-20,1007.535,96.0,0.8,26.15,0.0,0.0,17.0,27.0,6,5
2020-06-21,1006.605,95.5,8.4,25.700000000000003,0.0,0.0,18.0,27.0,6,6
2020-06-22,1006.02,95.0,1.2,26.0,0.0,0.0,22.0,32.0,6,0
2020-06-23,1006.815,97.5,17.0,25.65,0.0,0.0,21.0,30.0,6,1
2020-06-24,1007.24,95.5,4.4,25.5,0.0,0.0,20.0,29.0,6,2
2020-06-25,1006.54,79.0,0.0,27.950000000000003,170.0,3.0,17.0,28.0,6,3
2020-06-26,1007.475,96.0,32.6,25.1,0.0,0.0,14.0,21.0,6,4
2020-06-27,1007.5,90.0,1.2,27.55,0.0,0.0,17.0,27.0,6,5
2020-06-28,1007.15,87.5,0.0,28.35,0.0,0.0,31.0,46.0,6,6
2020-06-29,1006.745,94.0,3.8,26.65,0.0,0.0,31.0,45.0,6,0
2020-06-30,1007.125,89.5,4.4,26.7,0.0,0.0,23.0,39.0,6,1
2020-07-01,1007.19,87.5,1.2,26.65,0.0,0.0,28.0,42.0,7,2
2020-07-02,1005.96,84.5,6.2,27.5,0.0,0.0,29.0,44.0,7,3
2020-07-03,1007.185,92.0,1.6,25.9,0.0,0.0,30.0,47.0,7,4
2020-07-04,1008.045,87.5,0.0,27.85,0.0,0.0,32.0,50.0,7,5
2020-07-05,1007.255,85.0,0.0,27.6,145.0,3.0,24.0,37.0,7,6
2020-07-06,1006.095,87.0,9.0,25.5,0.0,0.0,18.0,27.0,7,0
2020-07-07,1007.56,87.0,0.0,27.1,0.0,0.0,16.0,26.0,7,1
2020-07-08,1008.02,91.0,4.2,26.25,0.0,0.0,15.0,23.0,7,2
2020-07-09,1007.315,77.0,2.8,28.75,0.0,0.0,13.0,20.0,7,3
2020-07-10,1007.76,91.0,1.4,26.5,0.0,0.0,13.0,22.0,7,4
2020-07-11,1006.98,97.0,50.4,25.45,0.0,0.0,16.0,25.0,7,5
2020-07-12,1007.2,88.0,0.2,26.75,0.0,0.0,13.0,22.0,7,6
2020-07-13,1007.51,93.5,6.2,25.55,0.0,0.0,21.0,33.0,7,0
2020-07-14,1006.71,82.0,0.0,27.8,0.0,0.0,15.0,24.0,7,1
2020-07-15,1006.48,81.0,0.0,28.9,0.0,0.0,19.0,31.0,7,2
2020-07-16,1005.805,87.5,0.0,27.0,0.0,0.0,23.0,34.0,7,3
2020-07-17,1006.68,86.5,0.0,27.05,15.0,1.5,21.0,30.0,7,4
2020-07-18,1007.565,93.5,18.2,25.3,0.0,0.0,18.0,27.0,7,5
2020-07-19,1006.73,83.5,0.0,27.85,0.0,0.0,15.0,22.0,7,6
2020-07-20,1006.575,93.5,9.6,25.85,0.0,0.0,17.0,23.0,7,0
2020-07-21,1006.99,90.5,12.6,27.35,0.0,0.0,19.0,31.0,7,1
2020-07-22,1007.215,92.0,1.4,26.2,0.0,0.0,19.0,30.0,7,2
2020-07-23,1006.895,94.0,15.0,26.0,10.0,1.5,17.0,25.0,7,3
2020-07-24,1007.575,95.0,10.0,25.65,0.0,0.0,15.0,23.0,7,4
2020-07-25,1007.28,94.0,44.8,26.15,0.0,0.0,13.0,21.0,7,5
2020-07-26,1006.815,84.0,0.0,27.05,0.0,0.0,14.0,21.0,7,6
2020-07-27,1006.295,94.5,2.2,25.95,0.0,0.0,18.0,29.0,7,0
2020-07-28,1006.485,92.5,0.0,27.4,0.0,0.0,25.0,35.0,7,1
2020-07-29,1007.2,83.0,0.4,27.3,0.0,0.0,16.0,26.0,7,2
2020-07-30,1007.775,93.0,3.0,25.9,0.0,0.0,16.0,27.0,7,3
2020-07-31,1007.04,95.0,30.6,25.5,0.0,0.0,17.0,30.0,7,4
2020-08-01,1006.12,89.5,23.4,26.3,0.0,0.0,14.0,26.0,8,5
2020-08-02,1005.76,86.5,12.2,27.700000000000003,75.0,1.5,13.0,21.0,8,6
2020-08-03,1005.005,81.5,0.0,28.75,0.0,0.0,20.0,31.0,8,0
2020-08-04,1004.745,89.5,0.0,27.75,0.0,0.0,36.0,56.0,8,1
2020-08-05,1005.695,93.5,5.0,26.7,0.0,0.0,31.0,47.0,8,2
2020-08-06,1006.775,92.5,0.0,27.700000000000003,0.0,0.0,29.0,45.0,8,3
2020-08-07,1006.11,78.0,0.0,29.4,0.0,0.0,29.0,40.0,8,4
2020-08-08,1006.13,86.0,0.0,27.8,0.0,0.0,29.0,43.0,8,5
2020-08-09,1006.44,77.5,0.0,29.9,0.0,0.0,17.0,29.0,8,6
2020-08-10,1007.905,91.0,2.4,27.15,0.0,0.0,15.0,24.0,8,0
2020-08-11,1007.67,76.0,0.0,30.0,0.0,0.0,15.0,26.0,8,1
2020-08-12,1008.43,90.0,5.4,27.05,0.0,0.0,15.0,26.0,8,2
2020-08-13,1008.335,90.0,4.2,25.95,125.0,1.5,11.0,20.0,8,3
2020-08-14,1007.755,82.5,0.0,26.8,0.0,0.0,16.0,27.0,8,4
2020-08-15,1007.565,83.0,0.0,28.8,0.0,0.0,22.0,37.0,8,5
2020-08-16,1008.185,88.0,12.6,26.6,50.0,1.5,22.0,33.0,8,6
2020-08-17,1007.535,87.5,0.8,27.15,0.0,0.0,22.0,36.0,8,0
2020-08-18,1007.43,76.0,0.8,28.9,0.0,0.0,22.0,43.0,8,1
2020-08-19,1006.22,82.0,4.0,27.8,0.0,0.0,22.0,37.0,8,2
2020-08-20,1007.165,86.0,0.0,27.3,0.0,0.0,20.0,30.0,8,3
2020-08-21,1007.9,91.0,81.2,25.4,0.0,0.0,22.0,34.0,8,4
2020-08-22,1008.62,89.0,0.0,26.950000000000003,0.0,0.0,20.0,31.0,8,5
2020-08-23,1008.47,94.5,57.8,25.75,35.0,1.5,20.0,31.0,8,6
2020-08-24,1008.665,89.5,0.0,27.75,0.0,0.0,20.0,31.0,8,0
2020-08-25,1008.615,84.0,0.0,28.2,0.0,0.0,20.0,31.0,8,1
2020-08-27,1007.47,77.5,0.0,29.35,0.0,0.0,18.0,34.0,8,3
2020-08-28,1006.23,79.5,0.6,28.25,95.0,1.5,18.0,34.0,8,4
2020-08-29,1006.085,89.5,18.2,26.700000000000003,0.0,0.0,18.0,34.0,8,5
2020-08-30,1005.535,89.5,0.0,27.4,0.0,0.0,18.0,34.0,8,6
2020-08-31,1005.9,87.5,4.4,27.25,10.0,1.5,24.0,43.0,8,0
2020-09-01,1006.53,85.0,0.0,27.75,0.0,0.0,22.0,42.0,9,1
2020-09-02,1007.58,93.0,5.8,26.7,0.0,0.0,22.0,42.0,9,2
2020-09-03,1007.93,82.5,0.0,27.450000000000003,0.0,0.0,22.0,42.0,9,3
2020-09-04,1007.33,94.0,50.8,24.75,0.0,0.0,21.0,45.0,9,4
2020-09-05,1006.565,87.5,5.6,26.75,90.0,1.5,21.0,45.0,9,5
2020-09-06,1007.39,77.0,0.0,27.75,170.0,3.5,20.0,42.0,9,6
2020-09-07,1007.525,89.0,12.2,25.65,0.0,0.0,22.0,44.0,9,0
2020-09-08,1007.935,95.5,44.6,25.25,0.0,0.0,22.0,45.0,9,1
2020-09-09,1007.93,98.0,66.4,24.8,0.0,0.0,21.0,44.0,9,2
2020-09-10,1006.15,97.0,42.0,24.65,0.0,0.0,22.0,43.0,9,3
2020-09-11,1007.31,97.0,17.2,25.45,0.0,0.0,22.0,39.0,9,4
2020-09-12,1008.06,96.0,22.0,25.45,0.0,0.0,22.0,43.0,9,5
2020-09-13,1008.99,95.0,9.0,25.1,0.0,0.0,24.0,44.0,9,6
2020-09-14,1008.28,97.5,0.6,25.1,0.0,0.0,19.0,42.0,9,0
2020-09-15,1008.22,90.0,1.8,26.8,0.0,0.0,23.0,42.0,9,1
2020-09-16,1008.16,93.5,1.6,25.55,0.0,0.0,23.0,48.0,9,2
2020-09-17,1006.505,93.5,3.4,25.75,0.0,0.0,21.0,41.0,9,3
2020-09-18,1005.23,92.5,35.8,25.2,0.0,0.0,22.0,42.0,9,4
2020-09-19,1005.31,92.0,2.2,25.1,0.0,0.0,23.0,47.0,9,5
2020-09-20,1007.92,79.5,0.0,28.35,0.0,0.0,23.0,43.0,9,6
2020-09-21,1007.7,85.0,2.4,28.25,0.0,0.0,21.0,43.0,9,0
2020-09-22,1008.205,84.0,0.0,27.85,0.0,0.0,23.0,45.0,9,1
2020-09-23,1008.075,85.5,1.6,28.15,0.0,0.0,22.0,47.0,9,2
2020-09-24,1008.91,81.5,0.0,28.1,90.0,1.5,22.0,43.0,9,3
2020-09-25,1009.275,92.0,6.2,24.85,0.0,0.0,21.0,43.0,9,4
2020-09-26,1008.945,82.0,0.0,28.25,0.0,0.0,22.0,43.0,9,5
2020-09-27,1008.175,89.5,2.8,26.3,0.0,0.0,21.0,42.0,9,6
2020-09-28,1007.105,92.5,4.2,24.55,0.0,0.0,22.0,44.0,9,0
2020-09-29,1007.42,83.5,0.0,28.35,0.0,0.0,22.0,46.0,9,1
2020-09-30,1006.84,88.0,0.0,27.0,0.0,0.0,22.0,44.0,9,2
2020-10-01,1006.635,89.0,7.2,26.3,0.0,0.0,22.0,45.0,10,3
2020-10-02,1007.32,92.5,1.6,25.75,0.0,0.0,21.0,44.0,10,4
2020-10-03,1007.705,84.0,0.6,26.55,0.0,0.0,21.0,41.0,10,5
2020-10-04,1009.015,90.0,7.4,26.0,0.0,0.0,23.0,47.0,10,6
2020-10-05,1008.44,89.0,18.8,27.200000000000003,0.0,0.0,21.0,46.0,10,0
2020-10-06,1007.375,92.0,22.0,26.3,0.0,0.0,25.0,48.0,10,1
2020-10-07,1006.695,87.0,5.2,26.5,0.0,0.0,22.0,47.0,10,2
2020-10-08,1006.005,90.0,0.6,26.0,0.0,0.0,22.0,42.0,10,3
2020-10-09,1005.905,90.5,4.5,25.6,0.0,0.0,22.0,46.0,10,4
2020-10-10,1006.17,93.0,6.6,25.0,0.0,0.0,22.0,45.0,10,5
2020-10-11,1005.685,93.0,4.8,25.75,0.0,0.0,20.0,42.0,10,6
2020-10-12,1005.695,94.0,39.4,25.700000000000003,0.0,0.0,23.0,44.0,10,0
2020-10-13,1006.39,96.0,13.6,25.35,0.0,0.0,19.0,38.0,10,1
2020-10-14,1006.525,82.5,0.0,27.450000000000003,0.0,0.0,22.0,48.0,10,2
2020-10-15,1006.59,93.0,2.8,25.5,0.0,0.0,23.0,45.0,10,3
2020-10-16,1006.195,83.0,0.0,27.7,0.0,0.0,24.0,48.0,10,4
2020-10-17,1005.365,91.5,0.4,26.1,0.0,0.0,22.0,46.0,10,5
2020-10-18,1006.775,90.5,0.0,26.35,0.0,0.0,23.0,48.0,10,6
2020-10-19,1007.01,87.0,0.0,27.3,0.0,0.0,22.0,47.0,10,0
2020-10-20,1006.995,87.0,0.0,27.4,0.0,0.0,23.0,47.0,10,1
2020-10-21,1008.22,94.0,6.4,25.700000000000003,0.0,0.0,22.0,45.0,10,2
2020-10-22,1007.98,95.0,11.2,25.45,0.0,0.0,22.0,46.0,10,3
2020-10-23,1007.95,92.0,4.2,25.4,0.0,0.0,22.0,48.0,10,4
2020-10-24,1008.82,95.0,17.8,25.1,0.0,0.0,22.0,44.0,10,5
2020-10-25,1008.69,95.5,7.8,25.9,0.0,0.0,22.0,44.0,10,6
2020-10-26,1008.29,84.5,0.0,26.65,0.0,0.0,23.0,48.0,10,0
2020-10-27,1007.2,78.5,0.0,28.3,0.0,0.0,22.0,45.0,10,1
2020-10-28,1007.71,75.5,0.0,28.5,0.0,0.0,23.0,47.0,10,2
2020-10-29,1008.075,78.5,0.0,27.75,0.0,0.0,23.0,45.0,10,3
2020-10-30,1008.305,81.0,0.2,28.15,0.0,0.0,20.0,43.0,10,4
2020-10-31,1008.935,89.0,11.2,26.5,0.0,0.0,21.0,41.0,10,5
2020-11-01,1009.635,86.5,0.0,27.0,0.0,0.0,22.0,45.0,11,6
2020-11-02,1009.555,92.5,4.2,26.15,0.0,0.0,21.0,47.0,11,0
2020-11-03,1010.085,89.0,0.2,26.2,0.0,0.0,24.0,48.0,11,1
2020-11-04,1009.855,86.5,0.2,26.9,0.0,0.0,22.0,45.0,11,2
2020-11-05,1009.56,87.0,0.0,26.9,0.0,0.0,23.0,46.0,11,3
2020-11-06,1009.465,84.5,0.0,27.75,0.0,0.0,25.0,51.0,11,4
2020-11-07,1009.555,83.5,4.0,27.4,0.0,0.0,22.0,46.0,11,5
2020-11-08,1009.395,83.0,15.7,27.65,0.0,0.0,23.0,45.0,11,6
2020-11-09,1009.22,95.0,21.4,25.15,0.0,0.0,23.0,45.0,11,0
2020-11-10,1008.37,85.0,0.0,26.95,0.0,0.0,26.0,48.0,11,1
2020-11-11,1008.385,86.0,0.0,27.15,0.0,0.0,38.0,63.0,11,2
2020-11-12,1008.375,83.0,42.6,27.8,0.0,0.0,34.0,51.0,11,3
2020-11-13,1007.7,86.0,2.2,27.4,25.0,1.5,25.0,37.0,11,4
2020-11-14,1007.725,88.0,13.2,27.2,0.0,0.0,27.0,41.0,11,5
2020-11-15,1008.435,90.5,5.0,26.6,0.0,0.0,24.0,35.0,11,6
2020-11-16,1008.525,86.0,4.9,27.3,35.0,4.0,30.0,46.0,11,0
2020-11-17,1007.655,93.5,38.8,25.8,45.0,2.5,25.0,39.0,11,1
2020-11-18,1007.465,90.0,8.2,26.6,0.0,0.0,24.0,37.0,11,2
2020-11-19,1007.215,87.0,2.2,27.700000000000003,0.0,0.0,25.0,38.0,11,3
2020-11-20,1007.485,90.5,10.4,27.25,0.0,0.0,26.0,40.0,11,4
2020-11-21,1008.09,96.5,140.4,25.75,0.0,0.0,26.0,40.0,11,5
2020-11-22,1009.445,96.5,16.2,24.85,0.0,0.0,23.0,36.0,11,6
2020-11-23,1009.905,91.5,13.6,26.4,0.0,0.0,24.0,36.0,11,0
2020-11-24,1009.345,90.0,13.4,27.1,0.0,0.0,26.0,41.0,11,1
2020-11-25,1008.52,93.0,25.0,25.65,30.0,2.0,26.0,38.0,11,2
2020-11-26,1007.995,91.5,65.2,26.3,0.0,0.0,24.0,37.0,11,3
2020-11-27,1008.385,95.0,49.9,25.8,0.0,0.0,24.0,37.0,11,4
2020-11-28,1008.965,91.0,3.0,26.85,0.0,0.0,29.0,48.0,11,5
2020-11-29,1009.08,88.5,17.6,27.45,0.0,0.0,27.0,42.0,11,6
2020-11-30,1008.22,95.0,78.8,25.45,0.0,0.0,24.0,35.0,11,0
2020-12-01,1009.285,97.0,51.4,25.1,0.0,0.0,23.0,33.0,12,1
2020-12-02,1007.69,93.0,12.4,25.9,0.0,0.0,23.0,34.0,12,2
2020-12-03,1008.43,89.5,24.6,25.75,105.0,5.5,24.0,40.0,12,3
2020-12-04,1008.475,89.5,6.8,26.35,0.0,0.0,30.0,51.0,12,4
